"author_id","author_username","X_type","title","body","thread_type","commentable_id","comment_count","pinned","created_at","updated_at","anonymous","parent_ids","comment_thread_id","mongoid","level","finished"
2064644,"DaveDWA","Comment","","MichaelTorguson-
to have all up for election at the same time they would all have to have the same length of term. How would you make it? All 2-4-6 years? or something different? ","","",NA,"","2015-09-16 20:56:00","2015-09-16 20:56:00","False","55f89f3d01772b5ea60018b3","55e5fab49714b0b433000de8","55f9d7859714b04a7a000a27",3,0
7971753,"Emily_Beardslee","Comment","","The voting rates in the U.S. are lower because the percentage of people able to vote is not as great as the percentage in Europe. It's difficult for an individual to register without an ID, even though many are not able to afford or access an ID. The group that is at the most disadvantage would be those who are poor. ","","",NA,"","2015-09-16 20:57:00","2015-09-16 20:57:00","False","","55e5fb5c9714b07ea7000db4","55f9d7bd01772bf4e4001ac2",2,0
2550540,"Napoleon1958","Comment","","Voting tends to be lower in the US as compared to Europe or other leading democracies because of the history of the democratic process and the constitution which for some time did not give the right to vote to some groups such as blacks and women. For example blacks were at some time in the history of the country denied the right to vote as were women who were considered not to have the rightful palce in public affairs. The Constitution gave the state governments the authority to determine the voting eligibility in federal elections.

Early in the history of the US, males without property were denied the right to vote, while during the civil war voting was determined on the basis of colour. In the south in states like Louisiana literacy tests were deliberately organised to knock out some groups of people from voting; since voting was determined on the basis of passing these tests.

More European governments undertake the responsibility for registration of voters such that a voter moves to a different town or state, the postal authorities take it upon themselves to inform the Voting Registration officers of the change of address and to change the individual's registration with the result that 90% of eligible voters are registered. However, in the US the situation is different because it is the individual's duty to undertake the registration exercise by personally taking the time to register.

The groups that are most disadvantaged or disenfranchised include the poor, the less educated and the minority groups and those without Voting ID's such as non-citizens who are not eligible to vote

The groups that are most disenfranchised by US laws are   ","","",NA,"","2015-09-16 21:01:00","2015-09-16 21:01:00","False","","55e5fb8701772be57d000de0","55f9d8939714b08e1a001ada",2,0
5269924,"Motivator","Comment","","When the Constitution was ratified and amended with the Bill of Rights there was no place in the world with more freedom than the United States. Nonetheless, the United States has become much more democratic thanks to the flexiblilty of amending the constitution. The 13th, 14th, 15th amendments were a step in the right direction, although the bad guys took over the local & state governments in the South that marginilized those amendements. The 17th and 19th amendments made the country much more democratic. 
As for the comparison to parlimentary elections compared to midterm and other elections, there are pros and cons. For one, the sheer number of elections spread out over time does put the political process in campaign mode where raising money is at the forefront, which is more a negative than positive. However, the issues are fluid--dynamic--they are always changing and that makes it elections relevent and exciting. But it is a complex issue for sure and it's a great question worth reflecting on. In closing, the brief biographcal sketch of Andrew Jackson was fascinating because of his 'rags to riches' rise to power and how he tried to make the country was democratic, which is to allow more people the opportunity to have a voice in the affairs of their country. ","","",NA,"","2015-09-16 21:04:00","2015-09-16 21:04:00","False","","55e5fa8d9714b0069b000e5a","55f9d97701772b2feb0019df",2,0
2550540,"Napoleon1958","Comment","","I agree with postcolloquial that voting rates are lower in US than Europe due to the fact that European governments undertake the responsibility of voter registration while in the US voter registration is an individual's own responsiblity and initiative.

There are also historical reasons behind it such as past history of racial discrimination when blacks were disenfranchised, women and other minority groups were forbidden from voting","","",NA,"","2015-09-16 21:05:00","2015-09-16 21:05:00","False","55f9a7cf01772b996a001abd","55e5fb8701772be57d000de0","55f9d99f01772b01c2001a41",3,0
6643685,"HarryOne","Comment","","All forms of government—take your pick—have tendencies toward tyranny.  The proper task of founders is to design whatever government best fits their people in a way that makes tyranny will be less likely.  The spirit and habits of the American people would tolerate no form of government save a popular one. The particular pathology associated with popular government is “majority faction”, namely, a combination of individuals and interests that are able to dominate government and trample on the rights and interests of the minority. The task of the American framers then was to design a national government in a way that would make majority faction less likely. They did this by designing a ‘republican’ constitution. 

A republican constitution offers two design principles that make majority tyranny less likely. One, a defining feature of republican government is that the people elect representatives to govern in their name. This is different from a pure democracy where the people come together and directly decide public affairs. This different is not inconsequential. Because people elect representatives in a republican government, the size of the country can be much larger. This largeness multiplies the number of different interests in the republic. While majorities always govern, a majority in a large republic is less likely to be motivated by one passion or interest and to be a product of many compromises. Such majorities are more likely to be moderate and less of a threat to the liberty of minorities. 

The other design feature is basing the government on popular election but in both direct and indirect ways. In the US Constitution, the House of Representatives was elected directly by the people. This was important, since the legislature tends to be the most powerful branch and having a directly elected component would keep a popular tether on the direction of government. Still, as a safeguard against majority faction that might develop, the Senate by design was responsible to a different constituency, the state legislatures, and had longer terms (6 years), turning over slowly (a third every 2 years). Being once removed from the people and having longer terms was intended to foster a longer view by Senators and less susceptibility to a momentary majority passion. Finally, the Electoral College provided not for direct election of the President by the people—risking elections of charismatic demagogues—but by electors chosen again by the state legislatures who might be able to exercise an independent judgement of the public good.

Since the founding, the key nondemocratic features of the Constitution have been changed. As a result of the election of Andrew Jackson, state legislatures passed laws allocating electoral votes according to the popular vote. Additionally, the Senate is now directly elected by the people (17th Amendment in 1913).  

These changes in the American system do not make it as immediately responsive to popular sentiment as is the case with parliamentary democracies. Parliamentary democracies are based on a proportionate representation system that allocates representatives in parliament to the party that garners the most votes. Parties wining a majority have an immediate mandate and a clear path to govern. This is enhanced by the absence of the separation of powers, that is, by the fact that the executive is formed from the leading members of the elected legislature. 
","","",NA,"","2015-09-16 21:09:00","2015-09-16 21:09:00","False","","55e5fab49714b0b433000de8","55f9da7d01772b660d0018b1",2,0
7897137,"Eche13","Comment","","well said","","",NA,"","2015-09-16 21:16:00","2015-09-16 21:16:00","False","55f9ce409714b08e1a001aca","55e5fa6201772bc852000dac","55f9dc359714b04aaf0005d7",3,0
6643685,"HarryOne","Comment","","DaveDWA, yours is my understanding as well.  The short term and direct election of House members are meant to keep that branch close to the people. But there is a potential liability to that arrangement in engendering an immediate sensitivity to popular impulses. This is partly 'cured' through the longer term of the  Senate, which gives Senators the ability to take a longer view. They can, as it were, wait out the popular impulse, although not indefinitely, of course, since in 6 years the entire Senate will stand for reelection. A persistent popular view will prevail, but a persistent view is less likely to be reckless. ","","",NA,"","2015-09-16 21:38:00","2015-09-16 21:38:00","False","55f975e59714b0044d001a68","55e5fab49714b0b433000de8","55f9e16f01772bf07a001b5f",3,0
7840091,"Fmanso","Comment","","I think the US system provides more power to the electorate than what the parliamentary system across Europe. The PM pushes his agenda through the Parliament and tries to gain control of the house through his reps","","",NA,"","2015-09-16 21:51:00","2015-09-16 21:51:00","False","","55e5fa6201772bc852000dac","55f9e47b01772b83ae001c1b",2,0
6643685,"HarryOne","Comment","","Yours is an excellent post. A forgotten element in the success of the American Constitution is not just the internal arrangements but also the size of the republic. In fact, James Madison says in Federalist #10 that the ""chief"" safeguard against the formation of tyranny of the majority (majority faction) is to multiply the many different interests in society by enlarging the republic. This makes it more likely that ruling majorities will only hang together through many compromises which tends to make them more moderate. This point creates perspective on the challenges that small nations have in trying to sustain democratic governments that respect the rights of minorities and engenders optimism about much larger counties, like India, which as a case in point benefits not only from the positive elements in its colonial past but also from its sheer size and diversity. ","","",NA,"","2015-09-16 21:51:00","2015-09-16 21:51:00","False","55f938a201772bd7210019a6","55e5fab49714b0b433000de8","55f9e4609714b0c42d001a79",3,0
2702008,"AndrewWillis","Comment","","Well, it would seem at first that we only had direct control over the House of Representatives, and the Senate and Presidency resided more on established Congress than the direct will of the people. Now, we have direct influence over all three of these governing bodies.

In my opinion, the staggered system of elections we have is probably been more harmful than helpful. As we can see, Congress and the Presidency along with the Judicial branch being dominated by one party could easily start passing laws and resolutions under it's own agenda. The Parliamentary form where all these positions are elected at once, prevents influence from one of the bodies affecting the elections of another body. However, that might be a mistake to say, since there could be the off-chance that a previous congress of parliament is already dominated by a party... that party could look ahead to the future and supremely rig the elections for the next round by working together cleanly. I suppose there are pros and cons to each way of doing things. Ours causes more confusion, which, in itself, has probably prevented some harm. Slowing down the planning of each party to oust the other, and/or having to work harder to make it happen.","","",NA,"","2015-09-16 21:52:00","2015-09-16 21:52:00","False","","55e5fab49714b0b433000de8","55f9e4b501772bdebd001994",2,0
7840091,"Fmanso","Comment","","I totally agree with you.","","",NA,"","2015-09-16 21:53:00","2015-09-16 21:53:00","False","55f8c5b29714b0f62a0004c0","55e5fa6201772bc852000dac","55f9e4e29714b09e870005a0",3,0
2702008,"AndrewWillis","Comment","","I agree with you, I think it reduces participation because we have too much to worry about in our day-to-day lives to keep current about minutiae of local government. A lot of people would just prefer to only vote for president because they believe that he's got the most power anyways.","","",NA,"","2015-09-16 21:54:00","2015-09-16 21:54:00","False","55f987889714b0c98d001a3b","55e5fab49714b0b433000de8","55f9e50b9714b0b433001ad3",3,0
7840091,"Fmanso","Comment","","good comment Totally agree with you but the American system is a bit better than the UK system though what we see today is not what was originally intended.","","",NA,"","2015-09-16 21:57:00","2015-09-16 21:57:00","False","55f88ff29714b0f1ff0004bd","55e5fa6201772bc852000dac","55f9e5cb01772bc651001ba5",3,0
5796797,"Akulova","Comment","","Senators have been elected by populous vote since 1913. Before that time they were elected by state legislatures which was the case for the presidential elections too. Only the representatives for the House were elected by the direct vote. Today voting instrument has been more sophisticated, voters have direct power to elect federal officials. Such scheme is also used in Kazakhstan, election for two constituent houses of the PArliament (Senate and Majilis) are held separately,which give people more power. the time in the office of senators and majilismen also differ. However our Prime Minister is not elected by direct vote, but elected by our senators. 
","","",NA,"","2015-09-16 22:02:00","2015-09-16 22:02:00","False","","55e5fa6201772bc852000dac","55f9e7029714b008a3001a90",2,0
5796797,"Akulova","Comment","","Agree.","","",NA,"","2015-09-16 22:04:00","2015-09-16 22:04:00","False","55f84e449714b033eb001838","55e5fb5c9714b07ea7000db4","55f9e7859714b0e00a001a77",3,0
7840091,"Fmanso","Comment","","I think the system makes it a bit difficult for individuals to go through the registration process but it is a bit easier in Europe. in the United States it is the responsibility of the individual whilst in Europe it is the governments responsibility to make sure people register. In other words, the government in Europe does the registration for the citizenry but in the US it is the other way round.
 the minority and young voters","","",NA,"","2015-09-16 22:06:00","2015-09-16 22:06:00","False","","55e5fb5c9714b07ea7000db4","55f9e7f29714b05d17001a2d",2,0
7705259,"ZakariaChanda","Comment","","*In my view i disagree with the post stipulating that the american electoral college is not good.i strongly beleive it gives people the ability to see their preffered candidant get the mojority vote in a state thus proceeed to high office without undue influnce*","","",NA,"","2015-09-16 22:07:00","2015-09-16 22:07:00","False","55f84d3201772b0c4d0019b6","55e5fa6201772bc852000dac","55f9e8359714b03b96001bdc",3,0
7840091,"Fmanso","Comment","","I agree with you totally. Minority are always at the receiving end despite all the reforms. The poor, non white and women still got issues. The rich is still control power though it appears they are there for the poor but that is not always the case.  ","","",NA,"","2015-09-16 22:14:00","2015-09-16 22:14:00","False","55f8ec3101772bd721001963","55e5fb5c9714b07ea7000db4","55f9e9b701772b4017001936",3,0
7705259,"ZakariaChanda","Comment","","Well said Allan. Indeed poor people like hespinics and blacks have been victims of voter ID laws and Polling taxes. Women on the other hand where previously not allowed to vote till 1920. Worst still the law stated that children whose parents or grand fathers where voters - are exampt from literacy tests.honestly, it was extremely difficlut by then to see a black child with parents who had voted before.","","",NA,"","2015-09-16 22:19:00","2015-09-16 22:19:00","False","55f8690d9714b008a30018fc","55e5fb5c9714b07ea7000db4","55f9eb0601772b83ae001c23",3,0
7089566,"VICTORCAM","Comment","","In most Latin countries have democracies process usually where political parties put their people, and the people vote .. worse not have the power to choose . In England , the parliamentary system is often called "" elected dictatorship "" because of the PM and his Cabinet pushing his agenda , it is a fusion of the executive and legislative powers , and in Canada , we have a monarchy. the issue here , which is more efficient consists of promoting and improving the quality of life of citizens ? The results of the government will talk to voters , anywhere in the world and in the United States.

Victor Campos
EL SALVADOR ","","",NA,"","2015-09-16 22:22:00","2015-09-16 22:22:00","False","","55e5fa6201772bc852000dac","55f9eb9c9714b0b433001ae0",2,0
8100868,"euge12345","Comment","","The US voting rates are lower than in Europe, due to the fact that registration rules are complex and especifically designed to manipulate the size of electorate and districts. Appart from that, registration depends exclusively on citizens, while in Europe this responsibility is in charge of the state. As a result, minority groups are in a clear disadvantage. 
This current situation is also the result of the long american political history, which was characterised by these kind of strategies.","","",NA,"","2015-09-16 22:27:00","2015-09-16 22:27:00","False","","55e5fb5c9714b07ea7000db4","55f9ecbc9714b083ce001a67",2,0
7089566,"VICTORCAM","Comment","","This has to do with the registration of voters in the EU , it is vote to vote , and is in the process of improvement. This can reduce the size of the people eligible to vote , but until May voter ID laws that can effectively block 11% of the population to vote, but the Conservatives would say that the purchase of an identifier must be a need for anyway.
Many claim that ethnic minority groups: women, Latinos , blacks are the most affected by voter ID laws . Before the Voting Rights Act of 1965 , minorities were discriminated against by state governments , especially in the south , demonstrated through the introduction of poll taxes and literacy tests .

Victor Campos ","","",NA,"","2015-09-16 22:29:00","2015-09-16 22:29:00","False","","55e5fb5c9714b07ea7000db4","55f9ed3101772be15a00196d",2,0
8100868,"euge12345","Comment","","I think the US system (republican system) provides voters greater influence over lawmakers, because they can evaluate and examine within a shorter period of time if their candidates are working on their campaign promises. If they aren't, voters have the chance to change their mind and influence parties to improve their agenda.
Current political and economics issues, which tend to dramatically change from one moment to the other, requires better frequency in electing candidates.  ","","",NA,"","2015-09-16 22:34:00","2015-09-16 22:34:00","False","","55e5fa6201772bc852000dac","55f9ee8f9714b05d17001a34",2,0
8106034,"DimaPalahniuk","Comment","","The election of all legislators is a more democratic, more direct form of exercising democracy, because people get to decide and give all the legislative power at once and by their direct vote. By choosing only the House of Representatives members, as was initially thought of, is a sign on delegated and indirect influence of electing governing bodies. Even though the first option is appealing for being truly democratic, you can't help but feel that the cautions expressed by many opponents were absolutely real which is especially highlighted in my country, where the popular choice of predominantly uneducated, low-cultured majority gave the power to anti-democratic and anti-state President who usurped power and consolidated it in a blink of an eye. ","","",NA,"","2015-09-16 22:38:00","2015-09-16 22:38:00","False","","55e5fa8d9714b0069b000e5a","55f9ef6301772bc8520019d9",2,0
8106034,"DimaPalahniuk","Comment","","Most Western democracies have the state register the eligible voters while the US have this the other way around, hence the lack of desire from people to do the extra work themselves. Toughening voter's registration laws target young, poor and minorities, who are primarily voting for democrats. Even though there is no real threat of voting fraud, the Republicans push this agenda to lower Democrat's ratings and chances of being elected by targeting their demographic and trying to eliminate them from the voting booths. ","","",NA,"","2015-09-16 22:41:00","2015-09-16 22:41:00","False","","55e5fb8701772be57d000de0","55f9f02d01772bf4e4001ae3",2,0
6480685,"kathlsanta","Comment","","At first I was opposed to the NSA monitoring like many other Americans, but reviewing more facts and the necessary reasons for the monitoring I then began to understand that monitoring may be a necessary resource to protect our country.  The way the NSA system is implemented does not violate the rights of the people in that a search warrant to actually listen to the recordings and probable cause is necessary.  

There never was and never will be a nation of people on the same page, in that I mean there will always be differences of opinions. Some people just like to fight the system, others are not well informed on the subject and its objectives, and there will always be opposing views.  



","","",NA,"","2015-09-16 22:43:00","2015-09-16 22:43:00","False","","55e5f9b09714b08e1a000e1f","55f9f08c9714b0069b001b62",2,0
1001912,"keith4172","Comment","","The obvious case is in the change to direct senatorial elections.  It is better to have elections staggard so that government is not hostage to 'the heat of a moment' in time.  ","","",NA,"","2015-09-16 22:46:00","2015-09-16 22:46:00","False","","55e5fa6201772bc852000dac","55f9f15d9714b033eb0019ff",2,0
1001912,"keith4172","Comment","","One reason because there are some many elections and because of our federal systems there are many layers and different issues at each level.","","",NA,"","2015-09-16 22:48:00","2015-09-16 22:48:00","False","","55e5fb5c9714b07ea7000db4","55f9f1a701772bd721001a59",2,0
3723015,"Lynne_2014","Comment","","Initially the people were only allowed to vote for the House of Representatives.  Over the years an important element that has been added is the primary elections which is the initial platform that allows the people to vote for Congress and the President as the actual decision is made based on the electoral college.   The U.S. system of staggered and separate elections for House members, senators, and the president provides greater influence over lawmakers than a parliamentary system where all legislators are chosen in the same election because there is continual time between elections to evaluate the performance of elected officials and react during the next election.  ","","",NA,"","2015-09-16 23:08:00","2015-09-16 23:08:00","False","","55e5fa8d9714b0069b000e5a","55f9f65d9714b033eb001a05",2,0
3723015,"Lynne_2014","Comment","","Voting rates in the US are lower than in Europe because voter registration is the responsibility of the individual rather than the government.  The demographic groups most disadvantaged by U.S. voting laws are the poor and uneducated.  In some initiatives such as requiring a government issued ID, it is a financial burden to some of the poor.  In States where literacy tests were required for those whose fathers or grandfathers had not been registered voters, it was an issue because the tests were too difficult for most already registered voters to pass and had little to do with one's understanding of the voting process.","","",NA,"","2015-09-16 23:15:00","2015-09-16 23:15:00","False","","55e5fb8701772be57d000de0","55f9f81501772b2d7000192f",2,0
7335359,"slocode11","Comment","","The consequences of big money campaigns and super PACs are not fully realized yet. In 2008 & 2012 the Republicans outspent the Democrats but lost the presidency anyway. I am not sure if the Republican money caused the election of so many governors and congressmen or better, more focused local campaigns and the apathetic complacency of democrats.","","",NA,"","2015-09-16 23:37:00","2015-09-16 23:37:00","False","55f8b63401772bebe20018a0","55e5fa8d9714b0069b000e5a","55f9fd229714b09e870005b3",3,0
8189234,"Abraham3000","Comment","","In the first voting system, voters could only directly elect the members of the house of representative, being the other officials elected by a college chosen by the house; they were elected indirectly. Nowadays, the system has become more of a direct one than an indirect one, although to chose the president, I consider it is more an indirect one, even if it is more direct than before. 
I'm not really sure in which system (with staggered elections or not) the voters influence more in the law makers. ","","",NA,"","2015-09-16 23:43:00","2015-09-16 23:43:00","False","","55e5fa8d9714b0069b000e5a","55f9fe949714b0505d001adb",2,0
8189234,"Abraham3000","Comment","","The voting rates are more elevated in Europe than in America, because it has a better voter registration system. It is simpler for the voters to be registered. In fact they don't have to do almost anything because it is the authorities responsibility to do so.
In America there are some laws that make it more difficult for the minorities and lower classes to vote.","","",NA,"","2015-09-16 23:48:00","2015-09-16 23:48:00","False","","55e5fb8701772be57d000de0","55f9ffc69714b058d90019de",2,0
7335359,"slocode11","Comment","","It is really difficult to compare European voter rates with US voter rates. It is even difficult to find good and consistent statistics about the US Voter Eligible population, the Voter Registered Population and, of these, the population that actually did vote. 

Generally, the percentage of Voter Aged People who are registering to vote has been on the rise since 1960 although North Dakota does not register voters and in Wisconsin, voters may register at the polls on election day. [http://www.presidency.ucsb.edu/data/turnout.php][1]

I think it would help engage more people if voting could take place on-line as well as by mail along with the usual polling places. Polling at specific locations during brief time windows is inconvenient and probably nearly outdated in terms of the way American adults handle other vital functions such as filing taxes, Social Security, Banking, entertainment, employment and even shopping. Even health care is being provided in a less centralized way than it once was.

The turnout for voting could be increased by having it in times and places where people tend to go such as places of employment, sports events, theaters, malls and concerts.


  [1]: http://www.presidency.ucsb.edu/data/turnout.php","","",NA,"","2015-09-17 00:08:00","2015-09-17 00:10:00","False","","55e5fb8701772be57d000de0","55fa047401772b5ea60019fc",2,0
2370845,"CuriousCanuck","Comment","","In the original system for electing federal officials, people were not allowed to vote for the President or for members of the Senate, they could only vote for the House representatives. Today, the Presidency, House and Senate are subject to the vote of the people who have two chances to be heard, once in the primary, and once in the general election.  Although people seem to have acquired a more direct voice in the election process than before, the public's influence is diminished by partisan gerrymandering.

I think the staggered and separate elections in the United States do provide voters greater influence over lawmakers than a Parliamentary system because Americans vote more often and thus have more chances to voice their opinions. ","","",NA,"","2015-09-17 00:13:00","2015-09-17 00:13:00","False","","55e5fa8d9714b0069b000e5a","55fa059101772bd51100197f",2,0
7745189,"Djbaird","Comment","","The main reason that voting rates are lower in America than in Europe relates to where the responsibility lies for voter registration. In Europe, registration of voters is administered by the Government, which ensures a more uniform and systematic approach to voter registration.

In the American system, the onus for registration lies with the individual. In a lot of cases, this is not a bar to voter registration. Specifically, those that have the education, time, resources and necessary documentation to effect their own registration, often do. However, for poorly educated or disadvantaged people who may not be educated in the voter registration procedures, may be unable to attend the relevant offices and/or obtain the necessary identification documents, voter registration among these individuals is lower.

When the demographics of the typical Republican voter are examined (wealthy, educated), this results in a bias toward the Republican party. Given the Democrats appear to be disadvantaged by voter registration requirements (because of their voter demographic), it is very important to employ a less rigid and restrictive voter registration procedure to combat these issues. All United States citizens should be afforded an equal opportunity to vote for their representatives. The fact that special provisions/assistance may need to be provided to ensure certain demographics can access voter registration more easily is a natural result of a society with individuals of different means and backgrounds. In a country with non-compulsory voting, effort should be made to ensure that its representatives are elected by the people as a whole, rather than the privileged few.","","",NA,"","2015-09-17 00:25:00","2015-09-17 00:25:00","False","","55e5fb5c9714b07ea7000db4","55fa08639714b0069b001b7b",2,0
7999999,"ktex83","Comment","","power will absolutely bring chaos
","","",NA,"","2015-09-17 00:26:00","2015-09-17 00:26:00","False","55ef594a9714b0c5bc00039e","55e5f9b09714b08e1a000e1f","55fa08ad01772b401700194b",3,0
7999999,"ktex83","Comment","","we need to get children involved from a young age and educate .. make politics interesting. Really boost the Young Republican and Young Democratic clubs/groups and actually promote them and let young adults know they are available
","","",NA,"","2015-09-17 00:28:00","2015-09-17 00:28:00","False","55ef951d01772bf4e40013bc","55e5f9b09714b08e1a000e1f","55fa09399714b06f3d001a57",3,0
7745189,"Djbaird","Comment","","Very interesting comment. I tend to agree with you.","","",NA,"","2015-09-17 00:29:00","2015-09-17 00:29:00","False","55f8c5b29714b0f62a0004c0","55e5fa6201772bc852000dac","55fa09779714b0c98d001ab6",3,0
7999999,"ktex83","Comment","","politicians should have absolute transparency at all times...this would decrease the abuse of power and instill trust in Americans in regards to corrupt government workers

","","",NA,"","2015-09-17 00:30:00","2015-09-17 00:30:00","False","55f0f86001772b40170013de","55e5f9b09714b08e1a000e1f","55fa09b69714b008a3001aa8",3,0
7999999,"ktex83","Comment","","I second the separation of religion and government
","","",NA,"","2015-09-17 00:32:00","2015-09-17 00:32:00","False","55f235c901772b5f50001500","55e5f9b09714b08e1a000e1f","55fa0a219714b083ce001a77",3,0
2370845,"CuriousCanuck","Comment","","In Europe governments assume responsibility for registering voters.  In the U.S. voting registration is the individual's responsibility. Eligible citizens must take the time to register, and this practice discourages many people from voting.  

Many people, such as young people, blacks, and the poor are disenfranchised by voter ID laws and other voting requirements.   ","","",NA,"","2015-09-17 00:35:00","2015-09-17 00:35:00","False","","55e5fb8701772be57d000de0","55fa0ae39714b04a7a000a51",2,0
3886730,"drpallavijugale","Comment","","Definitely, Voters do have a direct voice, and in contrast with the original system easier- but only if they choose to vote. The staggered and separate elections makes the candidate busy with campaigning rather than serving for those who elected him. This also adds to the cost of campaigning and money is wasted rather than for country's benefit. 
Electing all legislators in same elections would definitely save time and money. Moreover it does not affect the voters influence over lawmakers. It stays the same. An example would be the Indian elections and parliamentary system. Elections are held every 5 years for all Lok Sabha (similar to House of Representatives) members of all states. 
","","",NA,"","2015-09-17 00:50:00","2015-09-17 00:50:00","False","","55e5fa8d9714b0069b000e5a","55fa0e5b01772b0cb0001aae",2,0
3886730,"drpallavijugale","Comment","","Voting rates in the Unites States are lower than in Europe due to reasons of difficulty in registering as voter. In Europe it is an government affair whereas in US, it is an individual's responsibility. Moreover, the registration process requires a government issued photo ID, which is unavailable among almost 10% of the US population. These population groups are the poor, minority groups and the youth. Thus, the voting pattern of the US elections are skewed.  ","","",NA,"","2015-09-17 00:55:00","2015-09-17 00:55:00","False","","55e5fb8701772be57d000de0","55fa0f879714b0505d001ae7",2,0
8187735,"Diana_Rodriguez","Comment","","
My argument for this program is only in the fact that the technology is already available to anyone, anywhere in the world. Therefore, there must be digital tools to detect abnormalities caused by pornographers, pedophiles, rapists, murderers, terrorists, drug traffickers, corrupt politicians as well as criminals and traitors who represent a danger to society and that use electronic media and social networks to catch their victims.


On the other hand, limited government means that one institution can not exceed the power over the governed, that is, that the Constitution brand control mechanisms that power does not hurt or corrupted human rights and the right to privacy and freedom of expression are characteristic of a human being who is born and lives ""free"". So I am opposed to this program since the right of privacy claim.

Additionally, recently he became popular the news that the government of Mexico had ""purchased software for espionage, data theft and surveillance, as reported by Citizen Lab, University of Toronto,"" therefore, it was considered ""one country authoritarian high percentage of human rights violations "".

Thus, the newspaper El Economista, confirmed a few months ago that ""in Mexico, the spy their citizens government uncontrollably, spending amounts of exorbitant money and there is little or no transparency regarding the use of such tools and It is hiring"", positioning the government of Mexico among the 21 governments that has spied on its citizens out of control.","","",NA,"","2015-09-17 01:42:00","2015-09-17 01:42:00","False","","55e5f9b09714b08e1a000e1f","55fa1a8a01772b0c4d001bc0",2,0
8139351,"Taug","Comment","","Yes. Very good point.  I agree.","","",NA,"","2015-09-17 02:57:00","2015-09-17 02:57:00","False","55f8843a9714b0f1ff0004a5","55e5fa6201772bc852000dac","55fa2c1f9714b0044d001b26",3,0
8139351,"Taug","Comment","","The citizens of the US are given the freedom to vote, albeit not without struggle.  However, since the age of voters dropped from 21 to 18 in 1971, it seemed to me that this played on the part of the democratic party to try and get more voters on their side.  Thus, it did not appear to work or else not enough 18, 19, and 20 year old's cared about the election too much to go out and vote, or else they voted Republican, because Nixon won the presidential election in 1972.  ","","",NA,"","2015-09-17 03:15:00","2015-09-17 03:15:00","False","","55e5fb5c9714b07ea7000db4","55fa305801772b38df001a4e",2,0
3799438,"jazzeps","Comment","","and yet still less power than if there was direct voting for the presidency","","",NA,"","2015-09-17 03:32:00","2015-09-17 03:32:00","False","55f9403b9714b027430019b1","55e5fa6201772bc852000dac","55fa343701772b425e001b82",3,0
2003550,"cirqueminime","Comment","","Because America has yet to awaken from its feudal dream, groggy from fantasies of men being Kings and their homes their castles, young women being glass-shod Princesses and young men Cavaliers on fiery steeds, Knights errant; the government still occupies a position on the pyramid of titled privilege just below the State Deity:  It is truly—or so Americans think themselves to be—One Nation Under God.  The chief purpose of a State Deity is to consecrate the Private Ownership of His land and its productive forces.  And from Him comes all Political Power, and that Power is meant only to glorify God.

This may seem, today, a parochial notion, fit for the likes of morbidly inbred Arkansas Baptists (white with foam) or officers of the Opus Dei—most hip Americans don’t cotton much to that God talk.  Yet from the time of the Founding Fathers, more critical inquiry into Human progress toward Freedom and away from Misery has been concerned with the democratic implications of The-One-True-and-Living-God than with the (anti-)democratic implications of Private Ownership of Socially productive Property.

As all past democracies have depended on a large body of cheap unto enslaved labor, a servant or toiling class, a (selectively) benevolent God has furnished an easy rationale for the inhuman, the subhuman, the abjectly unjust and morbidly wasteful exploitation of Human energies that have kept the U.S. in the game over the last two centuries.  The technological achievements of this ‘Owned’ class, in the service and at the whim of their Owners, have intensified human desperation and tighten its bondage.  Labor saving technology developed with Public resources accrues all benefits to its owners by reducing labor costs (time) and eliminating demand for workers.  

Yet to Understand the reactionary effects of religious or ethnic or tribal or even sexual sectarianism, of ‘identity-politics’, is a long way from abandoning it for Secularism, a key ingredient of all real Democracy. The First Amendment speaks of ‘Religious Freedom’ in the ‘Separation of Church and State’: but is this merely a freeing of the Church from bearing the costs (taxes) of governing, or did the Founders mean that there was no place for Religion, for Private superstitions, in the Discussion of the State’s functions? 

Throughout U.S. political history, Representation in government has gone to those whose interests were bound up in the feudalistic value-system of hierarchic privileges of Ownership that is the very ossature of Capitalism.  The government has always been of, by, and for the Owners of the National Wealth; only their interests, arguably, have been represented (until very recently) in the halls of government.  President Obama has racked public focus on a great mass of forgotten Americans.

After the Second American Revolution, aka the Civil War of 1861-1865, acknowledged the evil of and abolished chattel slavery in this country; it was a century before those workers, freed from the bondage of the Southern agriculture to become indentured to the wages of Northern Industry, would be allowed access to the nation’s electoral processes.  And as we know, even with a face of their own in the Master’s White House, the interests toiling class are now merely spoken of, and very quietly, at that, as they pertain to the advancement of the interests of their Private Owners.  As a symbol of the substantive failure of American Democracy, the current President is most eloquent.  Is impotent Representation Representation at all?

So to be Represented in the government means nothing if the interests (and the rights they sanction) of one’s class are excluded from the final discussion.
","","",NA,"","2015-09-17 04:15:00","2015-09-17 04:15:00","False","","55e5fa6201772bc852000dac","55fa3e6801772b660d0018ec",2,0
